State Name,State Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
FL,12,1/25/20,53,Moderate,PM2.5,12-086-1016,9
FL,12,1/26/20,48,Good,Ozone,12-086-0027,7
FL,12,1/27/20,52,Moderate,PM2.5,12-086-6001,7
FL,12,1/28/20,48,Good,PM2.5,12-086-0034,9
FL,12,1/29/20,36,Good,Ozone,12-086-0027,7
FL,12,1/30/20,44,Good,Ozone,12-086-0027,7
FL,12,1/31/20,55,Moderate,PM2.5,12-086-6001,9
FL,12,2/1/20,31,Good,Ozone,12-086-0027,7
FL,12,2/2/20,38,Good,PM2.5,12-086-1016,7
FL,12,2/3/20,49,Good,Ozone,12-086-0027,9
FL,12,2/4/20,45,Good,Ozone,12-086-0027,7
FL,12,2/5/20,37,Good,Ozone,12-086-0027,7
FL,12,2/6/20,45,Good,PM2.5,12-086-1016,9
FL,12,2/7/20,45,Good,PM2.5,12-086-1016,7
FL,12,2/8/20,41,Good,Ozone,12-086-0029,8
FL,12,2/9/20,41,Good,Ozone,12-086-0029,10
FL,12,2/10/20,36,Good,PM2.5,12-086-1016,8
FL,12,2/11/20,36,Good,PM2.5,12-086-1016,8
FL,12,2/12/20,40,Good,PM2.5,12-086-1016,10
FL,12,2/13/20,60,Moderate,PM2.5,12-086-0034,7
FL,12,2/14/20,51,Moderate,PM2.5,12-086-0034,7
FL,12,2/15/20,32,Good,Ozone,12-086-0027,10
FL,12,2/16/20,31,Good,Ozone,12-086-0027,7
FL,12,2/17/20,33,Good,PM2.5,12-086-0034,7
FL,12,2/18/20,31,Good,PM2.5,12-086-0034,10
FL,12,2/19/20,30,Good,PM2.5,12-086-1016,7
FL,12,2/20/20,32,Good,PM2.5,12-086-1016,7
FL,12,2/21/20,31,Good,Ozone,12-086-0029,10
FL,12,2/22/20,42,Good,Ozone,12-086-0027,8
FL,12,2/23/20,44,Good,Ozone,12-086-0029,8
FL,12,2/24/20,43,Good,Ozone,12-086-0027,9
FL,12,2/25/20,40,Good,Ozone,12-086-0027,7
FL,12,2/26/20,36,Good,PM2.5,12-086-0034,8
FL,12,2/27/20,46,Good,PM2.5,12-086-0034,10
FL,12,2/28/20,45,Good,Ozone,12-086-0027,7
FL,12,2/29/20,49,Good,Ozone,12-086-0029,7
FL,12,3/1/20,47,Good,Ozone,12-086-0027,9
FL,12,3/2/20,45,Good,Ozone,12-086-0027,8
FL,12,3/3/20,44,Good,PM2.5,12-086-0034,7
FL,12,3/4/20,41,Good,PM2.5,12-086-0034,8
FL,12,3/5/20,48,Good,PM2.5,12-086-6001,8
FL,12,3/6/20,40,Good,PM2.5,12-086-1016,7
FL,12,3/7/20,44,Good,Ozone,12-086-0029,8
FL,12,3/8/20,45,Good,Ozone,12-086-0027,7
FL,12,3/9/20,45,Good,Ozone,12-086-0027,7
FL,12,3/10/20,41,Good,Ozone,12-086-1016,9
FL,12,3/11/20,38,Good,Ozone,12-086-0029,8
FL,12,3/12/20,42,Good,Ozone,12-086-0029,8
FL,12,3/13/20,36,Good,Ozone,12-086-0029,8
FL,12,3/14/20,32,Good,Ozone,12-086-0029,8
FL,12,3/15/20,31,Good,Ozone,12-086-0029,8
FL,12,3/16/20,32,Good,PM2.5,12-086-0034,9
FL,12,3/17/20,37,Good,Ozone,12-086-0029,8
FL,12,3/18/20,38,Good,Ozone,12-086-0029,8
FL,12,3/19/20,37,Good,Ozone,12-086-0029,9
FL,12,3/20/20,37,Good,Ozone,12-086-0029,8
FL,12,3/21/20,34,Good,Ozone,12-086-0029,8
FL,12,3/22/20,33,Good,Ozone,12-086-0029,9
FL,12,3/23/20,32,Good,Ozone,12-086-0027,8
FL,12,3/24/20,33,Good,PM2.5,12-086-6001,8
FL,12,3/25/20,42,Good,PM2.5,12-086-6001,9
FL,12,3/26/20,52,Moderate,PM2.5,12-086-6001,8
FL,12,3/27/20,56,Moderate,PM2.5,12-086-6001,8
FL,12,3/28/20,43,Good,Ozone,12-086-0029,9
FL,12,3/29/20,31,Good,Ozone,12-086-0029,8
FL,12,3/30/20,28,Good,PM2.5,12-086-6001,8
FL,12,3/31/20,36,Good,PM2.5,12-086-6001,9
FL,12,4/1/20,49,Good,Ozone,12-086-0029,8
FL,12,4/2/20,67,Moderate,Ozone,12-086-0029,8
FL,12,4/3/20,71,Moderate,Ozone,12-086-0029,9
FL,12,4/4/20,51,Moderate,Ozone,12-086-0029,8
FL,12,4/5/20,48,Good,Ozone,12-086-0027,8
FL,12,4/6/20,41,Good,PM2.5,12-086-6001,9
FL,12,4/7/20,36,Good,Ozone,12-086-0029,8
FL,12,4/8/20,30,Good,PM2.5,12-086-0034,7
FL,12,4/9/20,40,Good,PM2.5,12-086-0034,9
FL,12,4/10/20,60,Moderate,PM2.5,12-086-0034,8
FL,12,4/11/20,55,Moderate,PM2.5,12-086-6001,8
FL,12,4/12/20,62,Moderate,PM2.5,12-086-0034,9
FL,12,4/13/20,67,Moderate,PM2.5,12-086-0034,8
FL,12,4/14/20,55,Moderate,PM2.5,12-086-0034,8
FL,12,4/15/20,67,Moderate,PM2.5,12-086-0034,9
FL,12,4/16/20,62,Moderate,PM2.5,12-086-6001,8
FL,12,4/17/20,50,Good,PM2.5,12-086-0034,8
FL,12,4/18/20,51,Moderate,PM2.5,12-086-0034,9
FL,12,4/19/20,41,Good,PM2.5,12-086-0034,8
FL,12,4/20/20,45,Good,PM2.5,12-086-6001,8
FL,12,4/21/20,48,Good,PM2.5,12-086-0034,9
FL,12,4/22/20,84,Moderate,Ozone,12-086-0029,8
FL,12,4/23/20,54,Moderate,Ozone,12-086-0029,8
FL,12,4/24/20,48,Good,PM2.5,12-086-0034,9
FL,12,4/25/20,49,Good,PM2.5,12-086-0034,8
FL,12,4/26/20,43,Good,PM2.5,12-086-1016,8
FL,12,4/27/20,64,Moderate,Ozone,12-086-0029,9
FL,12,4/28/20,48,Good,Ozone,12-086-0029,8
FL,12,4/29/20,44,Good,Ozone,12-086-0029,8
FL,12,4/30/20,31,Good,Ozone,12-086-0029,9
FL,12,5/1/20,90,Moderate,Ozone,12-086-0029,8
FL,12,5/2/20,67,Moderate,Ozone,12-086-0029,8
FL,12,5/3/20,61,Moderate,Ozone,12-086-0029,9
FL,12,5/4/20,44,Good,Ozone,12-086-0029,7
FL,12,5/5/20,36,Good,Ozone,12-086-0029,7
FL,12,5/6/20,30,Good,Ozone,12-086-6001,9
FL,12,5/7/20,64,Moderate,Ozone,12-086-0029,8
FL,12,5/8/20,48,Good,Ozone,12-086-0029,8
FL,12,5/9/20,67,Moderate,Ozone,12-086-0029,9
FL,12,5/10/20,48,Good,PM2.5,12-086-6001,8
FL,12,5/11/20,45,Good,Ozone,12-086-0029,7
FL,12,5/12/20,49,Good,Ozone,12-086-0029,9
FL,12,5/13/20,46,Good,Ozone,12-086-0029,7
FL,12,5/14/20,43,Good,Ozone,12-086-0029,7
FL,12,5/15/20,31,Good,Ozone,12-086-0029,9
FL,12,5/16/20,28,Good,Ozone,12-086-0029,8
FL,12,5/17/20,52,Moderate,PM2.5,12-086-0034,8
FL,12,5/18/20,51,Moderate,PM2.5,12-086-6001,9
FL,12,5/19/20,52,Moderate,PM2.5,12-086-0034,8
FL,12,5/20/20,59,Moderate,PM2.5,12-086-0034,8
FL,12,5/21/20,62,Moderate,PM2.5,12-086-0034,9
FL,12,5/22/20,36,Good,PM2.5,12-086-0034,8
FL,12,5/23/20,28,Good,PM2.5,12-086-1016,8
FL,12,5/24/20,24,Good,Ozone,12-086-0027,9
FL,12,5/25/20,33,Good,Ozone,12-086-0027,8
FL,12,5/26/20,52,Moderate,PM2.5,12-086-6001,7
FL,12,5/27/20,59,Moderate,PM2.5,12-086-0034,9
FL,12,5/28/20,38,Good,PM2.5,12-086-0034,7
FL,12,5/29/20,27,Good,Ozone,12-086-0034,7
FL,12,5/30/20,31,Good,Ozone,12-086-0027,8
FL,12,5/31/20,32,Good,PM2.5,12-086-0034,7
FL,12,6/1/20,32,Good,PM2.5,12-086-0034,7
FL,12,6/2/20,31,Good,Ozone,12-086-0027,8
FL,12,6/3/20,30,Good,Ozone,12-086-1016,8
FL,12,6/4/20,36,Good,PM2.5,12-086-0034,8
FL,12,6/5/20,44,Good,PM2.5,12-086-0034,9
FL,12,6/6/20,44,Good,PM2.5,12-086-0034,8
FL,12,6/7/20,52,Moderate,PM2.5,12-086-0034,8
FL,12,6/8/20,39,Good,PM2.5,12-086-6001,9
FL,12,6/9/20,31,Good,PM2.5,12-086-0034,8
FL,12,6/10/20,41,Good,PM2.5,12-086-1016,7
FL,12,6/11/20,35,Good,Ozone,12-086-0027,9
FL,12,6/12/20,37,Good,PM2.5,12-086-1016,7
FL,12,6/13/20,31,Good,Ozone,12-086-0029,7
FL,12,6/14/20,34,Good,Ozone,12-086-0027,9
FL,12,6/15/20,38,Good,Ozone,12-086-0027,8
FL,12,6/16/20,40,Good,Ozone,12-086-0029,7
FL,12,6/17/20,35,Good,Ozone,12-086-0027,9
FL,12,6/18/20,21,Good,PM2.5,12-086-0034,8
FL,12,6/19/20,28,Good,PM2.5,12-086-0034,8
FL,12,6/20/20,31,Good,PM2.5,12-086-0034,9
FL,12,6/21/20,25,Good,PM2.5,12-086-0034,8
FL,12,6/22/20,32,Good,PM2.5,12-086-0034,8
FL,12,6/23/20,52,Moderate,PM2.5,12-086-6001,9
FL,12,6/24/20,62,Moderate,PM2.5,12-086-0034,8
FL,12,6/25/20,64,Moderate,PM2.5,12-086-0034,8
FL,12,6/26/20,34,Good,PM2.5,12-086-0034,9
FL,12,6/27/20,52,Moderate,PM2.5,12-086-0034,8
FL,12,6/28/20,56,Moderate,PM2.5,12-086-0034,8
FL,12,6/29/20,61,Moderate,PM2.5,12-086-0034,9
FL,12,6/30/20,66,Moderate,PM2.5,12-086-0034,8
FL,12,7/1/20,0,Good,CO,12-086-4002,1
GA,13,1/1/20,33,Good,PM2.5,13-121-0055,3
GA,13,1/2/20,49,Good,PM2.5,13-121-0055,2
GA,13,1/3/20,35,Good,PM2.5,13-121-0056,2
GA,13,1/4/20,23,Good,PM2.5,13-121-0055,3
GA,13,1/5/20,30,Good,NO2,13-121-0056,2
GA,13,1/6/20,36,Good,PM2.5,13-121-0055,2
GA,13,1/7/20,33,Good,PM2.5,13-121-0055,3
GA,13,1/8/20,40,Good,NO2,13-121-0056,2
GA,13,1/9/20,52,Moderate,PM2.5,13-121-0055,2
GA,13,1/10/20,46,Good,PM2.5,13-121-0056,3
GA,13,1/11/20,24,Good,PM2.5,13-121-0055,2
GA,13,1/12/20,28,Good,PM2.5,13-121-0055,2
GA,13,1/13/20,37,Good,PM2.5,13-121-0056,3
GA,13,1/14/20,26,Good,NO2,13-121-0056,2
GA,13,1/15/20,32,Good,NO2,13-121-0056,2
GA,13,1/16/20,26,Good,PM2.5,13-121-0055,3
GA,13,1/17/20,28,Good,NO2,13-121-0056,2
GA,13,1/18/20,30,Good,PM2.5,13-121-0055,2
GA,13,1/19/20,21,Good,NO2,13-121-0056,3
GA,13,1/20/20,32,Good,PM2.5,13-121-0055,2
GA,13,1/21/20,37,Good,PM2.5,13-121-0055,2
GA,13,1/22/20,42,Good,PM2.5,13-121-0056,3
GA,13,1/23/20,31,Good,PM2.5,13-121-0055,2
GA,13,1/24/20,29,Good,NO2,13-121-0056,2
GA,13,1/25/20,24,Good,PM2.5,13-121-0055,3
GA,13,1/26/20,35,Good,NO2,13-121-0056,2
GA,13,1/27/20,35,Good,PM2.5,13-121-0055,2
GA,13,1/28/20,37,Good,PM2.5,13-121-0039,3
GA,13,1/29/20,45,Good,PM2.5,13-121-0055,2
GA,13,1/30/20,53,Moderate,PM2.5,13-121-0055,2
GA,13,1/31/20,52,Moderate,PM2.5,13-121-0056,3
GA,13,2/1/20,49,Good,PM2.5,13-121-0056,2
GA,13,2/2/20,27,Good,PM2.5,13-121-0055,2
GA,13,2/3/20,35,Good,PM2.5,13-121-0055,3
GA,13,2/4/20,37,Good,PM2.5,13-121-0055,2
GA,13,2/5/20,39,Good,PM2.5,13-121-0055,2
GA,13,2/6/20,18,Good,NO2,13-121-0056,3
GA,13,2/7/20,23,Good,NO2,13-121-0056,2
GA,13,2/8/20,48,Good,PM2.5,13-121-0056,2
GA,13,2/9/20,50,Good,PM2.5,13-121-0056,3
GA,13,2/10/20,35,Good,PM2.5,13-121-0056,2
GA,13,2/11/20,28,Good,PM2.5,13-121-0055,2
GA,13,2/12/20,31,Good,PM2.5,13-121-0056,3
GA,13,2/13/20,21,Good,PM2.5,13-121-0055,2
GA,13,2/14/20,28,Good,PM2.5,13-121-0055,2
GA,13,2/15/20,34,Good,PM2.5,13-121-0055,3
GA,13,2/16/20,43,Good,PM2.5,13-121-0056,2
GA,13,2/17/20,34,Good,PM2.5,13-121-0056,2
GA,13,2/18/20,29,Good,PM2.5,13-121-0056,3
GA,13,2/19/20,25,Good,PM2.5,13-121-0055,2
GA,13,2/20/20,22,Good,NO2,13-121-0056,2
GA,13,2/21/20,30,Good,PM2.5,13-121-0056,3
GA,13,2/22/20,47,Good,PM2.5,13-121-0055,2
GA,13,2/23/20,54,Moderate,PM2.5,13-121-0055,2
GA,13,2/24/20,41,Good,PM2.5,13-121-0056,3
GA,13,2/25/20,25,Good,NO2,13-121-0056,2
GA,13,2/26/20,28,Good,PM2.5,13-121-0055,2
GA,13,2/27/20,25,Good,NO2,13-121-0056,3
GA,13,2/28/20,35,Good,PM2.5,13-121-0055,2
GA,13,2/29/20,31,Good,NO2,13-121-0056,2
GA,13,3/1/20,56,Moderate,PM2.5,13-121-0055,3
GA,13,3/2/20,65,Moderate,PM2.5,13-121-0055,2
GA,13,3/3/20,38,Good,PM2.5,13-121-0055,2
GA,13,3/4/20,44,Good,PM2.5,13-121-0056,3
GA,13,3/5/20,36,Good,Ozone,13-121-0055,2
GA,13,3/6/20,38,Good,Ozone,13-121-0055,2
GA,13,3/7/20,40,Good,Ozone,13-121-0055,3
GA,13,3/8/20,51,Moderate,PM2.5,13-121-0055,2
GA,13,3/9/20,48,Good,PM2.5,13-121-0055,2
GA,13,3/10/20,53,Moderate,PM2.5,13-121-0055,3
GA,13,3/11/20,33,Good,PM2.5,13-121-0055,2
GA,13,3/12/20,47,Good,PM2.5,13-121-0055,2
GA,13,3/13/20,46,Good,PM2.5,13-121-0055,3
GA,13,3/14/20,51,Moderate,PM2.5,13-121-0055,2
GA,13,3/15/20,37,Good,PM2.5,13-121-0055,2
GA,13,3/16/20,57,Moderate,PM2.5,13-121-0056,3
GA,13,3/17/20,61,Moderate,PM2.5,13-121-0055,2
GA,13,3/18/20,73,Moderate,PM2.5,13-121-0055,2
GA,13,3/19/20,68,Moderate,PM2.5,13-121-0055,3
GA,13,3/20/20,66,Moderate,PM2.5,13-121-0055,2
GA,13,3/21/20,32,Good,Ozone,13-121-0055,2
GA,13,3/22/20,34,Good,PM2.5,13-121-0055,3
GA,13,3/23/20,22,Good,PM2.5,13-121-0055,2
GA,13,3/24/20,28,Good,PM2.5,13-121-0055,2
GA,13,3/25/20,40,Good,Ozone,13-121-0055,3
GA,13,3/26/20,44,Good,Ozone,13-121-0055,2
GA,13,3/27/20,66,Moderate,PM2.5,13-121-0055,2
GA,13,3/28/20,58,Moderate,PM2.5,13-121-0055,3
GA,13,3/29/20,53,Moderate,PM2.5,13-121-0055,2
GA,13,3/30/20,49,Good,Ozone,13-121-0055,2
GA,13,3/31/20,45,Good,PM2.5,13-121-0055,3
GA,13,4/1/20,37,Good,Ozone,13-121-0055,2
GA,13,4/2/20,44,Good,Ozone,13-121-0055,2
GA,13,4/3/20,50,Good,Ozone,13-121-0055,3
GA,13,4/4/20,54,Moderate,PM2.5,13-121-0055,2
GA,13,4/5/20,71,Moderate,PM2.5,13-121-0055,2
GA,13,4/6/20,61,Moderate,PM2.5,13-121-0055,3
GA,13,4/7/20,76,Moderate,PM2.5,13-121-0055,2
GA,13,4/8/20,31,Good,Ozone,13-121-0055,2
GA,13,4/9/20,43,Good,Ozone,13-121-0055,3
GA,13,4/10/20,44,Good,Ozone,13-121-0055,2
GA,13,4/11/20,50,Good,Ozone,13-121-0055,2
GA,13,4/12/20,66,Moderate,PM2.5,13-121-0056,3
GA,13,4/13/20,45,Good,PM2.5,13-121-0055,2
GA,13,4/14/20,41,Good,Ozone,13-121-0055,2
GA,13,4/15/20,46,Good,Ozone,13-121-0055,3
GA,13,4/16/20,49,Good,Ozone,13-121-0055,2
GA,13,4/17/20,55,Moderate,PM2.5,13-121-0055,2
GA,13,4/18/20,42,Good,Ozone,13-121-0055,3
GA,13,4/19/20,39,Good,PM2.5,13-121-0055,2
GA,13,4/20/20,44,Good,Ozone,13-121-0055,2
GA,13,4/21/20,44,Good,Ozone,13-121-0055,3
GA,13,4/22/20,46,Good,Ozone,13-121-0055,2
GA,13,4/23/20,32,Good,Ozone,13-121-0055,2
GA,13,4/24/20,34,Good,Ozone,13-121-0055,3
GA,13,4/25/20,42,Good,Ozone,13-121-0055,2
GA,13,4/26/20,40,Good,Ozone,13-121-0055,2
GA,13,4/27/20,45,Good,Ozone,13-121-0055,3
GA,13,4/28/20,54,Moderate,PM2.5,13-121-0055,2
GA,13,4/29/20,54,Moderate,PM2.5,13-121-0055,2
GA,13,4/30/20,32,Good,Ozone,13-121-0055,3
GA,13,5/1/20,49,Good,Ozone,13-121-0055,2
GA,13,5/2/20,97,Moderate,Ozone,13-121-0055,2
GA,13,5/3/20,58,Moderate,Ozone,13-121-0055,3
GA,13,5/4/20,48,Good,Ozone,13-121-0055,2
GA,13,5/5/20,52,Moderate,PM2.5,13-121-0055,2
GA,13,5/6/20,41,Good,Ozone,13-121-0055,3
GA,13,5/7/20,49,Good,Ozone,13-121-0055,2
GA,13,5/8/20,53,Moderate,PM2.5,13-121-0055,2
GA,13,5/9/20,44,Good,Ozone,13-121-0055,3
GA,13,5/10/20,49,Good,Ozone,13-121-0055,2
GA,13,5/11/20,29,Good,PM2.5,13-121-0055,2
GA,13,5/12/20,61,Moderate,Ozone,13-121-0055,3
GA,13,5/13/20,49,Good,PM2.5,13-121-0055,2
GA,13,5/14/20,47,Good,PM2.5,13-121-0055,2
GA,13,5/15/20,45,Good,Ozone,13-121-0055,3
GA,13,5/16/20,47,Good,PM2.5,13-121-0055,2
GA,13,5/17/20,43,Good,PM2.5,13-121-0055,2
GA,13,5/18/20,33,Good,PM2.5,13-121-0056,2
GA,13,5/19/20,35,Good,Ozone,13-121-0055,2
GA,13,5/20/20,20,Good,Ozone,13-121-0055,2
GA,13,5/21/20,38,Good,Ozone,13-121-0055,3
GA,13,5/22/20,42,Good,Ozone,13-121-0055,2
GA,13,5/23/20,46,Good,PM2.5,13-121-0055,2
GA,13,5/24/20,41,Good,Ozone,13-121-0055,3
GA,13,5/25/20,48,Good,PM2.5,13-121-0055,3
GA,13,5/26/20,27,Good,PM2.5,13-121-0055,2
GA,13,5/27/20,25,Good,PM2.5,13-121-0056,3
GA,13,5/28/20,36,Good,Ozone,13-121-0055,2
GA,13,5/29/20,51,Moderate,PM2.5,13-121-0055,2
GA,13,5/30/20,44,Good,Ozone,13-121-0055,3
GA,13,5/31/20,45,Good,Ozone,13-121-0055,2
GA,13,6/1/20,52,Moderate,PM2.5,13-121-0055,2
GA,13,6/2/20,51,Moderate,PM2.5,13-121-0055,3
GA,13,6/3/20,54,Moderate,PM2.5,13-121-0055,2
GA,13,6/4/20,50,Good,PM2.5,13-121-0055,2
GA,13,6/5/20,41,Good,PM2.5,13-121-0055,3
GA,13,6/6/20,45,Good,PM2.5,13-121-0055,2
GA,13,6/7/20,25,Good,PM2.5,13-121-0055,2
GA,13,6/8/20,35,Good,PM2.5,13-121-0056,3
GA,13,6/9/20,40,Good,PM2.5,13-121-0055,2
GA,13,6/10/20,29,Good,PM2.5,13-121-0055,2
GA,13,6/11/20,48,Good,Ozone,13-121-0055,3
GA,13,6/12/20,48,Good,PM2.5,13-121-0055,2
GA,13,6/13/20,58,Moderate,PM2.5,13-121-0055,2
GA,13,6/14/20,47,Good,PM2.5,13-121-0056,3
GA,13,6/15/20,40,Good,Ozone,13-121-0055,2
GA,13,6/16/20,37,Good,Ozone,13-121-0055,2
GA,13,6/17/20,34,Good,Ozone,13-121-0055,3
GA,13,6/18/20,41,Good,Ozone,13-121-0055,2
GA,13,6/19/20,52,Moderate,PM2.5,13-121-0055,2
GA,13,6/20/20,64,Moderate,Ozone,13-121-0055,3
GA,13,6/21/20,62,Moderate,PM2.5,13-121-0055,2
GA,13,6/22/20,53,Moderate,PM2.5,13-121-0055,2
GA,13,6/23/20,31,Good,Ozone,13-121-0055,3
GA,13,6/24/20,38,Good,PM2.5,13-121-0055,2
GA,13,6/25/20,42,Good,PM2.5,13-121-0055,2
GA,13,6/26/20,89,Moderate,PM2.5,13-121-0055,3
GA,13,6/27/20,106,Unhealthy for Sensitive Groups,PM2.5,13-121-0055,2
GA,13,6/28/20,51,Moderate,PM2.5,13-121-0055,2
GA,13,6/29/20,48,Good,PM2.5,13-121-0055,3
GA,13,6/30/20,38,Good,PM2.5,13-121-0055,2
GA,13,7/1/20,37,Good,Ozone,13-121-0055,2
GA,13,7/2/20,49,Good,PM2.5,13-121-0055,3
GA,13,7/3/20,58,Moderate,PM2.5,13-121-0055,2
GA,13,7/4/20,88,Moderate,PM2.5,13-121-0055,2
GA,13,7/5/20,125,Unhealthy for Sensitive Groups,PM2.5,13-121-0055,3
GA,13,7/6/20,35,Good,PM2.5,13-121-0055,2
GA,13,7/7/20,30,Good,Ozone,13-121-0055,2
GA,13,7/8/20,42,Good,Ozone,13-121-0055,3
GA,13,7/9/20,44,Good,Ozone,13-121-0055,2
GA,13,7/10/20,45,Good,PM2.5,13-121-0055,2
GA,13,7/11/20,48,Good,Ozone,13-121-0055,3
GA,13,7/12/20,52,Moderate,PM2.5,13-121-0055,2
GA,13,7/13/20,44,Good,Ozone,13-121-0055,2
GA,13,7/14/20,77,Moderate,Ozone,13-121-0055,3
GA,13,7/15/20,60,Moderate,PM2.5,13-121-0055,2
GA,13,7/16/20,84,Moderate,Ozone,13-121-0055,2
GA,13,7/17/20,58,Moderate,PM2.5,13-121-0055,3
GA,13,7/18/20,74,Moderate,Ozone,13-121-0055,2
GA,13,7/19/20,55,Moderate,PM2.5,13-121-0055,2
GA,13,7/20/20,74,Moderate,Ozone,13-121-0055,3
GA,13,7/21/20,55,Moderate,PM2.5,13-121-0055,2
GA,13,7/22/20,44,Good,Ozone,13-121-0055,2
GA,13,7/23/20,33,Good,Ozone,13-121-0055,3
GA,13,7/24/20,32,Good,Ozone,13-121-0055,2
GA,13,7/25/20,30,Good,PM2.5,13-121-0055,2
GA,13,7/26/20,45,Good,Ozone,13-121-0055,3
GA,13,7/27/20,44,Good,PM2.5,13-121-0055,2
GA,13,7/28/20,45,Good,PM2.5,13-121-0055,2
GA,13,7/29/20,28,Good,PM2.5,13-121-0055,3
GA,13,7/30/20,39,Good,PM2.5,13-121-0055,2
GA,13,7/31/20,64,Moderate,PM2.5,13-121-0055,2
GA,13,8/1/20,57,Moderate,PM2.5,13-121-0055,3
GA,13,8/2/20,54,Moderate,PM2.5,13-121-0055,2
GA,13,8/3/20,51,Moderate,PM2.5,13-121-0055,2
GA,13,8/4/20,43,Good,PM2.5,13-121-0055,3
GA,13,8/5/20,54,Moderate,PM2.5,13-121-0055,2
GA,13,8/6/20,52,Moderate,PM2.5,13-121-0055,2
GA,13,8/7/20,80,Moderate,Ozone,13-121-0055,3
GA,13,8/8/20,58,Moderate,Ozone,13-121-0055,2
GA,13,8/9/20,60,Moderate,PM2.5,13-121-0056,2
GA,13,8/10/20,56,Moderate,PM2.5,13-121-0055,3
GA,13,8/11/20,61,Moderate,PM2.5,13-121-0055,2
GA,13,8/12/20,54,Moderate,PM2.5,13-121-0055,2
GA,13,8/13/20,61,Moderate,Ozone,13-121-0055,3
GA,13,8/14/20,36,Good,Ozone,13-121-0055,2
GA,13,8/15/20,34,Good,PM2.5,13-121-0055,2
GA,13,8/16/20,47,Good,PM2.5,13-121-0055,3
GA,13,8/17/20,57,Moderate,PM2.5,13-121-0055,2
GA,13,8/18/20,47,Good,Ozone,13-121-0055,2
GA,13,8/19/20,50,Good,PM2.5,13-121-0055,3
GA,13,8/20/20,36,Good,PM2.5,13-121-0055,2
GA,13,8/21/20,29,Good,Ozone,13-121-0055,2
GA,13,8/22/20,33,Good,Ozone,13-121-0055,3
GA,13,8/23/20,37,Good,PM2.5,13-121-0055,2
GA,13,8/24/20,34,Good,PM2.5,13-121-0055,2
GA,13,8/25/20,26,Good,PM2.5,13-121-0056,3
GA,13,8/26/20,51,Moderate,PM2.5,13-121-0055,2
GA,13,8/27/20,55,Moderate,PM2.5,13-121-0055,2
GA,13,8/28/20,38,Good,PM2.5,13-121-0055,3
GA,13,8/29/20,42,Good,PM2.5,13-121-0055,2
GA,13,8/30/20,51,Moderate,PM2.5,13-121-0055,2
GA,13,8/31/20,41,Good,PM2.5,13-121-0055,3
GA,13,9/1/20,34,Good,Ozone,13-121-0055,2
GA,13,9/2/20,24,Good,Ozone,13-121-0055,2
GA,13,9/3/20,27,Good,Ozone,13-121-0055,2
GA,13,9/4/20,31,Good,Ozone,13-121-0055,2
GA,13,9/5/20,43,Good,Ozone,13-121-0055,2
GA,13,9/6/20,40,Good,Ozone,13-121-0055,2
GA,13,9/7/20,43,Good,Ozone,13-121-0055,2
GA,13,9/8/20,42,Good,Ozone,13-121-0055,2
GA,13,9/9/20,31,Good,Ozone,13-121-0055,2
GA,13,9/10/20,24,Good,Ozone,13-121-0055,2
GA,13,9/11/20,30,Good,Ozone,13-121-0055,2
GA,13,9/12/20,19,Good,Ozone,13-121-0055,2
GA,13,9/13/20,24,Good,Ozone,13-121-0055,2
GA,13,9/14/20,27,Good,Ozone,13-121-0055,2
GA,13,9/15/20,29,Good,Ozone,13-121-0055,2
GA,13,9/16/20,28,Good,Ozone,13-121-0055,2
GA,13,9/17/20,22,Good,Ozone,13-121-0055,2
GA,13,9/18/20,30,Good,Ozone,13-121-0055,2
GA,13,9/19/20,28,Good,Ozone,13-121-0055,2
GA,13,9/20/20,32,Good,Ozone,13-121-0055,2
GA,13,9/21/20,35,Good,Ozone,13-121-0055,2
GA,13,9/22/20,38,Good,Ozone,13-121-0055,2
GA,13,9/23/20,44,Good,Ozone,13-121-0055,2
GA,13,9/24/20,24,Good,NO2,13-121-0056,2
GA,13,9/25/20,19,Good,Ozone,13-121-0055,2
GA,13,9/26/20,28,Good,Ozone,13-121-0055,2
GA,13,9/27/20,23,Good,Ozone,13-121-0055,2
GA,13,9/28/20,32,Good,Ozone,13-121-0055,2
GA,13,9/29/20,20,Good,Ozone,13-121-0055,2
GA,13,9/30/20,32,Good,Ozone,13-121-0055,2
HI,15,1/1/20,58,Moderate,PM2.5,15-003-0010,6
HI,15,1/2/20,33,Good,Ozone,15-003-1004,6
HI,15,1/3/20,33,Good,Ozone,15-003-1004,6
HI,15,1/4/20,31,Good,Ozone,15-003-1004,6
HI,15,1/5/20,33,Good,Ozone,15-003-1004,6
HI,15,1/6/20,33,Good,Ozone,15-003-1004,6
HI,15,1/7/20,36,Good,Ozone,15-003-1004,6
HI,15,1/8/20,36,Good,Ozone,15-003-1004,6
HI,15,1/9/20,36,Good,Ozone,15-003-0010,6
HI,15,1/10/20,34,Good,Ozone,15-003-1004,6
HI,15,1/11/20,31,Good,Ozone,15-003-1004,6
HI,15,1/12/20,30,Good,Ozone,15-003-1004,6
HI,15,1/13/20,37,Good,PM2.5,15-003-1004,6
HI,15,1/14/20,33,Good,Ozone,15-003-1004,6
HI,15,1/15/20,33,Good,Ozone,15-003-1004,6
HI,15,1/16/20,31,Good,Ozone,15-003-0010,6
